PGA_of_the_recording_scale1,PGA_of_the_recording_scale2
2.5245,4.5215945500000005
2.3355,1.44492887
2.3087400000000002,3.22
0.8102099999999999,2.4852316
2.5453499999999996,3.4212982999999997
2.6887499999999998,5.6594925
2.42346,8.1727217
1.41966,1.6537336200000001
3.4,7.477688000000001
3.38,3.25746148
1.4,2.114
2.98,7.2055357
2.66,2.22168254
2.2872928000000003,1.00229584
2.3972588000000004,1.6459000000000001
3.4749256000000006,2.3845328400000003
7.8515724,8.63213505
4.0467488000000005,1.5368029600000002
2.63102658,4.12011054
2.6213891200000004,6.576864800000001
1.77329264,1.5368029600000002
3.0049,3.00330402
5.3454,8.5595961
3.0049,1.66208581
5.10108924,8.1727217
4.24084638,2.3469653900000003
6.50432585,2.24673911
3.47979264,3.58272
1.60396692,2.52777771
1.7761441599999999,3.14590976
1.4227277200000001,2.9045
2.1204986399999997,2.2885199999999997
2.9360750400000004,3.10068
1.09649716,1.6335
2.66421624,2.10798
1.83051592,2.02
3.60666008,3.83570908
3.18980992,5.3152
1.3955418400000001,2.3241649200000003
3.0266946399999997,8.0760031
3.0266946399999997,2.78963146
3.139,2.34338176
4.2355,1.88529
2.7304999999999997,1.7145000000000001
2.8810000000000002,1.34
7.353,7.5216744
3.4615,1.55163106
4.493499999999999,3.1559
2.2145,2.4905039500000004
2.16456,2.63045312
1.3901700000000001,2.7565
1.40883,1.47678
1.28754,2.8428
1.06362,1.0909799999999998
2.64972,2.4651199999999998
2.90163,2.22987
1.6980600000000001,1.82
3.11622,7.3457288
3.4894200000000004,3.6044100400000003
1.81002,2.92784412
2.09925,1.8792427500000002
5.09839911,4.04772312
3.27040167,3.67557824
3.78452595,4.9025
2.32784049,1.59414
5.36974248,3.5983199999999997
1.8565599000000002,1.1284
2.74199616,2.592
3.7988071800000003,1.90722
4.75564959,3.33
5.62680462,8.6653208
3.21327675,2.1684285
3.2561204399999997,3.4427999999999996
3.61315119,3.8182709399999997
3.84165087,6.50432585
3.07046445,1.79572085
3.4581387999999995,4.8954208
2.5510859999999997,4.1625000000000005
2.5510859999999997,2.2005
1.2471976,2.2660000000000005
3.9003270399999996,3.29208
4.48991136,3.43728
3.5034914399999995,4.1715
4.1837810399999995,3.69
1.8594582399999997,3.6068848
1.50797528,1.28178218
2.7438347199999997,3.6542
2.63045312,3.50133936
3.4694769599999997,7.3989729
1.82544376,1.3447025900000003
5.3127353600000005,6.123500000000001
5.5374432,3.3741000000000003
3.11380864,1.85658
5.232482559999999,2.8296799999999998
4.63861184,3.9015000000000004
4.15709504,1.8570299999999997
3.33851648,2.08
6.372072320000001,8.7313004
4.141044480000001,3.8958
4.0928927999999996,3.8484548999999997
3.78793216,5.7063974
4.30155008,2.2383869200000004
3.8295,2.02446
6.5305,3.3782099999999997
6.401,3.0032799999999997
7.4,5.4
3.6815,1.42683
2.146,1.16
5.328,6.3340416
2.4975000000000005,1.3010571
4.366,3.5635999999999997
2.0165,1.64502582
2.3495000000000004,3.0708155500000003
2.58192,2.52648
2.69928,2.3956799999999996
1.6625999999999999,2.295
2.23962,1.64193
2.18094,2.23
1.15404,2.5951976
2.934,2.891238
1.86798,2.8841
2.13204,3.29005164
1.54524,3.8203847000000004
2.6210400000000003,2.2383869200000004
4.9234,3.2265000000000006
3.3166,1.55163106
4.5938,3.36551154
2.3484,0.95214966
3.02412,2.74288
1.8278699999999999,2.5785
2.871,2.151
2.1436800000000003,2.24
2.42121,5.5642796
1.13883,1.14685774
1.5312000000000001,2.4160000000000004
2.4020699999999997,3.7880869799999997
3.1580999999999997,7.9792845
3.5887499999999997,3.13207125
2.6908,4.1850000000000005
2.66476,2.20119
3.2289600000000003,3.72
1.8054400000000002,4.574585600000001
1.39748,1.55163106
2.05716,3.5787
1.10236,1.9166814600000002
2.71684,7.568230450000001
1.35408,1.30294164
2.9835000000000003,1.5845699999999998
5.1435,3.81
4.158,6.773905600000001
2.2680000000000002,1.61909328
5.0895,5.6927
4.806,5.37274488
2.0925000000000002,3.74784575
4.86,3.0067884
1.6347599999999998,2.28
1.41966,4.354653600000001
1.80684,2.42863992
1.48419,3.1256999999999997
0.97512,2.05250928
1.78533,6.020732850000001
2.43063,2.8313924100000003
3.46,7.6096472
3.4,3.2767364
3.87,5.8437
1.85,2.7920163000000002
1.82,4.400696300000001
3.81,3.18218439
3.3649596,2.3103000000000002
3.3869528000000004,2.3241649200000003
7.4337016,8.1727217
3.5848916,1.36140697
2.66957642,4.1827
3.49839798,5.47838874
2.2648031,5.68221775
1.22395742,1.06072813
2.6274,2.62600452
2.1895,3.5060492500000002
1.5855000000000001,0.8769799500000001
4.482318060000001,7.181356050000001
4.55777796,2.52236138
7.37479325,2.54741795
3.15356208,3.24684
2.70952604,4.270087770000001
3.14450012,3.93434152
3.52510244,6.2436678400000005
1.11462108,2.2755
1.69458652,1.8288600000000002
1.9936312000000003,2.1054
2.74577388,2.6300399999999997
1.57678104,2.349
1.0602493199999998,0.8388899999999999
1.71271044,1.89
1.93019748,4.6845516
1.02400148,1.0890329799999998
3.46166872,5.7682
2.83639348,4.72378974
1.41366576,3.7720254000000004
3.06294248,2.82304022
7.1594999999999995,4.75564959
5.117,3.82003328
2.5155,2.4102
5.0095,2.22981
5.2245,3.2805000000000004
5.504,2.56
4.9879999999999995,5.1024224
6.923,3.10326212
8.5355,5.9947
5.117,5.7547567
3.30282,4.01370864
2.7990000000000004,5.550000000000001
3.32148,3.48168
2.7150300000000005,2.78487
2.0339400000000003,1.8922400000000001
3.4334400000000005,2.63856
2.16456,2.32
1.87533,1.9371294599999997
3.46143,5.59912458
3.15354,2.82304022
5.58396093,4.43322056
4.45574376,5.0077747200000005
3.2989641300000003,4.2735
3.4417764300000004,2.35698
3.59886996,2.41164
5.5696797,3.3851999999999998
4.92702435,4.657500000000001
1.8994035900000001,0.95361
3.1133081400000004,2.18
2.1707469600000002,3.3429664000000003
5.141242800000001,3.4694856
2.11362204,2.2348
4.8556182,5.1312732
2.27071557,1.32799821
1.9501635199999998,2.76069632
1.5760042399999998,2.5715
2.6644676,2.2983000000000002
4.467235039999999,3.77058
2.80052552,2.1439600000000003
1.82544376,2.1735
4.2291336799999995,3.73
1.2925502399999997,2.5072248
2.1655885599999998,1.8407548599999999
3.03862688,4.0468
1.76875296,2.3543488800000003
4.274486319999999,9.115728050000001
1.9048108799999999,1.40316792
4.1089433600000005,4.736000000000001
4.84726912,2.95356
3.11380864,1.85658
4.04474112,2.18736
2.15077504,1.8090000000000002
1.7976627200000002,0.8030400000000001
2.92120192,1.82
2.02237056,2.7711432
5.2966847999999995,3.1803618
3.9323872000000004,3.6975351000000005
5.24853312,7.90674555
1.89396608,0.98555842
2.9785000000000004,1.57458
4.329,2.2393799999999997
2.3495000000000004,1.10236
5.6795,4.1445
4.495500000000001,1.74231
6.364,3.44
3.0524999999999998,3.6288780000000003
4.680499999999999,3.8202999999999996
2.4050000000000002,1.9619574000000002
5.18,6.770302
3.7925,1.7121989499999999
2.66994,5.6238
3.2469599999999996,3.17724
3.4523399999999995,3.06404
1.7604,2.43
1.99512,1.46268
3.57948,3.66
1.24206,2.7931364000000003
1.28118,1.26250726
2.25918,3.4881
2.6406,4.0748346
1.6821599999999999,4.1588998
2.72862,2.33026101
3.8110000000000004,1.77045
2.6368,1.11104
3.0076,1.0468199999999999
3.5432,3.7828304000000004
2.6986000000000003,1.26250726
3.2548000000000004,2.3845328400000003
2.2454,2.6355818500000003
2.24895,2.0398
1.58862,1.1902199999999998
1.06227,1.11
1.58862,3.6508712
1.23453,1.24323234
2.75616,4.3488
2.0766899999999997,3.27495966
3.7514399999999997,9.4784228
3.6365999999999996,3.1738322
1.35408,2.1060000000000003
3.15084,2.6027099999999996
1.52768,3.8708032
1.75336,1.94676692
1.27596,2.2197
1.8488399999999998,3.21459174
1.77072,4.9326486
3.3851999999999998,3.2573541
4.0905,2.17251
1.593,1.18
1.539,2.5072248
3.5235,2.51537706
4.4145,4.9377
3.375,3.772995
3.159,5.6580381
1.77099,2.47
1.40532,4.3106672
1.6060800000000002,2.15879104
1.06833,2.2499
1.05399,2.21852106
1.6634399999999998,5.6096788
2.55252,2.97337964
2.23,4.904483600000001
2.65,2.5539269
2.77,4.1827
2.62,3.9540987600000004
2.9,7.0120985000000005
3.97,3.3158194300000003
4.1567148000000005,1.82147994
3.7388440000000003,2.5669999999999997
6.7958988,4.66342182
4.794517600000001,5.271163700000001
5.806204800000001,2.20497816
1.48416884,2.3254
1.55163106,2.42980878
1.3685193199999999,3.4335103
3.8354,3.8333629200000003
2.4009,3.8445643500000006
1.7667,0.97720623
2.53545264,4.0621812
5.0558133000000005,2.7979836500000004
4.5457742,1.57021172
1.24148852,1.55332792
1.80333004,3.19406144
2.55547272,5.217
2.81826956,3.0415799999999997
1.7036484799999998,3.8728
1.41366576,1.49292
2.68234016,2.56928
1.61302888,2.403
2.9360750400000004,2.32308
3.1263762,7.587654000000001
1.7217723999999999,1.8311174
2.72764996,4.5451
1.64021476,2.73164838
1.8486398400000001,4.9326486
4.7945,3.18471429
6.88,5.136179200000001
6.02,2.6795999999999998
6.923,4.347
8.299,3.86
6.600499999999999,6.7519124
2.838,1.27214472
6.492999999999999,4.5602
6.278,7.0604578
3.42411,4.16110472
2.73369,5.4205000000000005
1.87533,1.9657799999999999
3.37746,3.46434
2.76168,2.56928
0.9983100000000001,0.76719
1.05429,1.13
2.00595,4.728538
2.99493,3.09362466
3.42411,5.53875666
1.4928000000000001,1.3363504000000002
1.6709039099999998,1.32656472
4.64139975,5.216432
1.78515375,2.3125
4.45574376,3.05136
2.95621461,4.2642
2.61346509,1.75131
2.1707469600000002,1.31936
4.9984305,4.7250000000000005
5.08411788,2.55252
2.44209033,1.71
5.62680462,8.6653208
4.08443178,2.7563135599999997
5.59824216,5.9192
5.62680462,5.94624012
3.65599488,6.1899904
2.9704958400000003,1.7372555200000002
4.17244288,5.90660608
2.2109411999999997,3.6075
1.4739608,1.2714
1.3832555199999998,1.16754
3.67356384,2.81232
4.10441392,4.8870000000000005
2.75517288,1.74231
2.75517288,2.43
2.40368992,4.662558400000001
3.39010984,2.88160054
3.54884408,4.7263
2.64179128,3.51643134
3.4127861599999996,7.27807465
2.2562938399999997,1.66208581
4.07684224,4.699000000000001
4.23734784,2.58192
6.05106112,3.60789
4.34970176,2.35228
5.89055552,4.9545
6.21156672,2.77479
6.19551616,3.86
4.2533984,5.828198
2.9693536000000003,1.7829301
5.16828032,4.8622000000000005
1.7816121600000001,1.67520978
2.92120192,4.400696300000001
2.849,1.50612
2.9600000000000004,3.2960000000000003
3.9590000000000005,1.85752
2.1645,1.5795
5.0135000000000005,1.9430699999999999
4.0145,2.17
5.254,6.2460688
4.421500000000001,2.30335294
5.346500000000001,4.3639
4.3845,3.57679926
4.8655,6.35924795
3.737,1.68714238
1.44744,1.4163599999999998
3.5696999999999997,3.1681999999999997
1.5648,2.16
1.72128,1.26192
3.21762,3.29
1.6137,3.6288780000000003
3.6577200000000003,3.6044100400000003
1.3203,2.0385
1.8386399999999998,2.83729224
3.3251999999999997,8.221081
2.2005,1.8792427500000002
4.223,2.7675
4.6968,1.6347599999999998
3.9346,1.91
2.781,1.3010571
2.9046,2.12796918
3.6668000000000003,4.3039777
5.15,2.0880475
2.61261,2.36964
1.31109,1.8495000000000004
3.3782099999999997,2.5310099999999998
2.9475599999999997,3.08
3.02412,6.949851200000001
1.58862,1.59981836
2.1819599999999997,3.4427999999999996
1.9618499999999996,3.0938559
1.74174,4.400696300000001
2.84229,2.4806004300000004
3.3678399999999997,5.238
3.09008,2.55252
2.62136,3.02
2.15264,5.454313600000001
2.54324,2.82377578
3.28972,5.7229
1.10236,1.9166814600000002
1.2065199999999998,3.36097135
2.37832,2.2885000600000005
3.0375,1.6132499999999999
4.0905,3.03
2.9160000000000004,4.750531200000001
1.7415000000000003,1.24323234
4.3740000000000006,4.8924
3.8745000000000003,4.33139826
4.509,8.0760031
5.076,3.14042344
1.38381,1.93
0.96078,2.9470888000000004
1.6777799999999998,2.25516564
2.71743,5.7229
1.27626,2.68637244
1.69929,5.730577050000001
2.2944,2.6727008000000003
2.57,5.6522524
2.9,2.7948634
1.73,2.6123
1.55,2.3392569
2.16,5.2228044
3.45,2.8815055500000004
4.068742,1.7829301
4.508606,3.0955
2.6611772,1.82612958
6.4879940000000005,7.132996750000001
8.203463600000001,3.1153668700000003
1.6865554999999999,2.6425
2.91051292,4.55777796
1.8022050200000002,4.5215945500000005
2.67921388,2.32190882
2.0083,2.00723334
2.718,4.352337
4.8168999999999995,2.6643486100000002
2.88256818,4.61831315
2.8048394,0.96885404
1.6855245600000002,1.7353800000000001
1.16899284,1.84227867
2.6914021200000002,3.36743352
2.9088891599999998,5.15222976
2.8998272000000003,5.920000000000001
2.05706492,2.22006
3.56135028,8.0958
3.19887188,3.3782099999999997
2.945137,2.821
1.07837324,1.6065
2.15674648,1.7064599999999999
3.1807479599999997,3.51
1.45897556,3.5409052000000005
3.46166872,3.6815097199999998
2.19299432,3.6542
1.79426808,2.98821204
1.812392,4.83593
1.47709948,1.36140697
5.2675,3.49890135
2.6445,1.97421888
7.052,6.7568
2.6014999999999997,1.15797
2.9455,1.8495000000000004
5.0095,2.33
8.1055,8.2914364
4.558,2.0431415200000003
5.826499999999999,4.0921
2.4294999999999995,2.73230045
2.00595,2.4377044
1.5114600000000002,1.58436
2.58441,2.65089
2.6124,2.4303999999999997
1.2129,0.9321
3.48009,3.73
2.35116,5.5422864
1.40883,1.45525646
2.7057,4.3766742
2.68704,2.40543072
4.58427483,3.6395493599999997
4.6842434399999995,5.264583679999999
5.41258617,7.011500000000001
2.68487124,1.8386399999999998
4.4271813,6.386
2.9276521499999997,1.9618499999999996
4.64139975,2.821
4.96986804,4.698
4.41290007,2.2155299999999998
4.91274312,3.44
3.45605766,5.3223544
1.98509097,1.33960694
5.69821077,6.024900000000001
2.54205894,2.68637244
5.22693018,8.849751900000001
1.23585944,1.7495110400000002
4.00237048,6.5305
1.5306516000000001,1.3203
1.3832555199999998,2.5132
4.41054424,3.72273
3.54884408,2.71684
1.6100187199999998,1.917
4.535264,8.79728
2.3583372799999998,2.00459168
1.3945936799999998,1.8573
3.14067032,4.18047846
1.6100187199999998,3.4335103
1.66925824,1.9240000000000002
2.42363456,1.47678
3.8039827200000005,2.26809
3.4508704,1.8661999999999999
3.40271872,2.8620000000000005
2.29523008,1.02531
4.83121856,3.01
5.264583679999999,7.2137696
3.64347712,2.18770342
4.815168,4.53
4.59046016,4.31630628
6.05106112,9.115728050000001
5.32878592,2.77292708
3.6630000000000003,1.89486
6.4750000000000005,3.038
5.383500000000001,3.9285000000000005
2.8120000000000003,1.08984
6.29,3.4
2.701,3.2110072
3.9405,2.05277898
2.2755,1.8573
5.772,4.708697760000001
2.4050000000000002,3.1433545000000005
2.9045,1.31129383
1.0953600000000001,2.3072000000000004
3.0415799999999997,2.97627
2.50368,2.22208
2.87532,3.9690000000000003
1.03668,0.76002
3.07092,6.905864800000001
3.0415799999999997,2.99725006
3.7653,5.8135
1.3594199999999999,2.09778522
1.70172,4.2072591
3.57948,3.05690154
4.1818,2.03
2.4926,2.6611772
3.3166,1.55163106
4.3466,1.76231209
1.49292,1.35408
2.1819599999999997,3.078
1.0527,1.1
3.5409,8.137484
2.2202399999999995,2.23589072
2.61261,4.1223
2.21067,5.58549915
1.89486,1.6537336200000001
2.93384,4.563
1.8488399999999998,1.52721
2.0398,2.35
2.23944,3.8958
1.1284,1.9619574000000002
3.30708,9.21244665
3.41992,3.29076286
4.2525,2.25855
3.78,2.8
1.7550000000000001,2.859116
1.9845000000000002,1.41670662
2.1465,2.4009
3.6450000000000005,4.0748346
3.4965,6.26252935
3.3345000000000007,2.0629909300000002
2.81064,3.92
1.0181399999999998,3.1230344
2.04345,2.7466761
2.5453499999999996,5.3605
2.38761,5.02562934
1.39815,4.7150317500000005
1.01097,1.17765879
3.49,3.36347354
1.79,2.7029
1.28,1.9317734400000002
3.75,9.06736875
3.42,2.85644898
2.2213132,1.5251000000000001
4.6845516,3.21459174
5.388334,5.924014250000001
2.529218,0.96050185
1.07939552,1.6912000000000003
3.81643416,5.97642408
2.97797514,7.47151185
3.3441986200000002,2.89820993
2.3556,1.30294164
1.67520978,2.6839411500000003
5.78022834,3.1988887700000004
6.6252241000000005,2.2885000600000005
3.1716860000000002,3.2655000000000003
3.2894914799999997,4.11575208
2.54641076,5.1985
1.4046038,1.5159
2.48297704,2.37832
3.47073068,5.1705000000000005
2.92701308,2.3159099999999997
1.0421254,1.15
2.56453468,6.224075600000001
2.24736608,2.39009008
1.19617872,1.9921413600000002
3.1807479599999997,8.48705715
2.68234016,2.4722482400000003
7.847499999999999,5.21264895
4.9235,3.67557824
4.9879999999999995,4.7791999999999994
5.2675,2.34465
4.3,2.0
5.933999999999999,6.0701232
2.6014999999999997,1.16613266
4.601,3.2314000000000003
5.074,5.7063974
3.69468,4.48991136
2.22987,4.421500000000001
3.4521,3.6186000000000003
1.5021300000000002,1.54077
2.20188,2.04848
2.9296200000000003,2.25138
2.3698200000000003,2.54
2.2392,5.278368
3.7226700000000004,3.84534654
0.9889800000000001,1.59974988
3.04158,2.72281394
3.61315119,2.86855448
2.07077835,2.3273312
3.61315119,4.680499999999999
3.87021333,2.6503799999999997
2.48493402,3.5844
4.955586810000001,3.32079
4.155837930000001,2.52588
4.1415567,2.0793
4.96986804,3.48
4.6699622100000004,7.1917764
1.5280916100000002,1.0312082200000001
2.32784049,2.4613
5.11268034,5.40292884
4.07015055,6.891200250000001
3.3846515100000003,1.9794690300000002
4.14976656,5.87450496
4.512587679999999,7.363
3.1973611199999996,2.7579599999999997
1.3038883999999997,2.3689999999999998
3.09531768,2.61261
1.9388253599999998,1.48428
1.8594582399999997,1.1758799999999998
3.4808151199999995,3.07
2.33566096,4.5305992
3.37877168,2.87196308
3.9456796799999996,5.2548
4.21779552,5.61421656
2.67580576,5.7063974
1.7174099200000001,1.9795000000000003
3.41876928,2.0831399999999998
6.11526336,3.6461699999999997
4.18919616,2.2654799999999997
2.69649408,2.2680000000000002
5.76215104,2.5740299999999996
5.3127353600000005,3.31
4.63861184,6.356034800000001
1.86186496,1.11794536
5.28063424,4.9679
4.31760064,4.05974262
2.60019072,3.9171033000000004
5.68189824,2.9566752600000004
3.4410000000000003,1.81908
3.0524999999999998,3.399
4.7545,2.4594899999999997
4.218,1.97904
2.5160000000000005,1.8360000000000003
3.7,1.434
5.0505,2.73
3.3855000000000004,4.024755600000001
5.7535,4.6936057799999995
5.069000000000001,6.6252241000000005
1.06602,1.0431300000000001
1.52568,1.35408
2.94378,4.0635
2.95356,2.16534
1.6234799999999998,1.66
3.6186000000000003,8.137484
2.63082,2.59247674
2.3472,3.6239999999999997
3.0806999999999998,4.7539737
2.7188399999999997,6.7219427
1.20294,1.02731937
2.2866000000000004,1.06227
2.6162,1.7145000000000001
2.8222000000000005,0.98229
5.3766,5.7402252
2.6368,1.9328
2.5956,1.9015894800000002
3.0076,3.5302289
2.2042,0.8936843300000001
3.11982,2.8296799999999998
1.914,2.7
3.5887499999999997,2.6887499999999998
2.62218,2.74
3.52176,8.093497600000001
3.18681,3.20927418
2.41164,3.8052
2.4403499999999996,3.8484548999999997
1.58862,4.0138219
3.5409,3.0903103000000005
2.17868,3.3885
3.17688,2.6242199999999998
0.93744,1.08
2.42172,6.136102800000001
0.87668,0.97338346
2.31756,4.0317
2.5085200000000003,4.361582220000001
3.0032799999999997,8.3661589
2.01376,1.93770808
2.9295,1.55589
2.241,1.66
1.647,2.6831704000000003
2.7135,1.9371294599999997
4.8195,5.3907
4.914000000000001,5.49348072
4.3605,7.81002695
3.9825000000000004,2.4638960500000002
1.95024,2.72
2.17968,6.685932800000001
1.54155,3.2464999999999997
1.39815,2.9429361
1.13286,3.8203847000000004
2.02194,2.35531758
3.02,2.91051292
1.28,1.9328
2.89,4.361582220000001
3.84,9.2849856
1.28,1.06908032
7.8955588,3.4598481399999996
7.235762800000001,4.9679
6.0701232,4.16538648
6.2900552,6.9153799000000005
3.9807692000000006,1.51174639
1.00229584,1.5704
2.10096628,3.29005164
1.43598154,1.24447631
3.9411,3.9390067799999997
5.1944,8.3177996
2.9898,1.6537336200000001
2.70146442,4.328157350000001
5.14636518,2.8480967900000005
2.9499173,1.01896718
2.77295976,4.37005638
1.2052406800000002,1.50797528
2.68234016,4.75096576
2.11143668,4.3105
2.8001456399999998,3.02202
1.45897556,1.54077
3.33480128,3.19424
1.8395778799999998,2.7405
2.8454554400000003,2.25138
3.4435447999999997,3.8
2.5011009599999996,6.0701232
1.12368304,1.8724
3.5794742000000004,5.961332100000001
2.82733152,7.544050800000001
2.60984448,2.40543072
7.0305,4.6699622100000004
4.601,3.4348198400000003
2.838,2.7192000000000003
7.3315,3.26337
3.139,1.971
4.170999999999999,1.94
8.041,8.225456800000002
4.1495,1.8600297799999999
7.3315,5.149100000000001
2.1715,2.4421446500000004
1.866,2.267632
2.6124,5.18
1.12893,1.1833799999999999
3.69468,3.78972
3.0882300000000003,2.87308
3.4707600000000003,2.66724
1.5954300000000001,1.71
2.7057,6.3780280000000005
1.6980600000000001,1.75401772
2.37915,3.8484548999999997
1.5021300000000002,1.3447025900000003
5.02699296,3.99103232
4.05586932,4.55835904
3.68455734,2.52324
4.59855606,2.79496
3.7702447200000004,3.5640000000000005
5.32689879,2.67441
3.49890135,2.45
5.284055100000001,8.137484
1.74231006,1.17577012
1.44240423,1.5251000000000001
5.52683601,5.84059626
4.54143114,7.689128700000001
1.54237284,0.9020365200000001
3.54884408,5.02382528
4.50124952,7.344500000000001
1.6100187199999998,1.38876
2.5510859999999997,4.635
1.9728398399999998,1.6651799999999999
3.88898888,2.97724
2.8912307999999998,3.4425
1.5873423999999998,1.0037999999999998
1.3605791999999999,1.2
4.12709024,8.005524800000002
4.39920608,3.7393344799999997
3.4354624799999995,4.5752999999999995
3.77560728,5.02562934
1.9274871999999998,4.1105405
2.8118636799999996,2.0713431200000003
5.4571904,6.29
3.17801088,1.93644
4.92752192,2.9379899999999997
2.1668256,1.1718000000000002
5.50534208,4.6305000000000005
5.28063424,2.35893
2.0865728000000003,1.3
3.75583104,5.1464088
6.21156672,5.8437
2.18287616,2.05250928
4.59046016,6.9153799000000005
2.8088480000000002,1.46163325
5.6240000000000006,2.9731199999999998
7.344500000000001,3.4459600000000004
7.289000000000001,2.82498
3.5705,1.93
3.4965,4.1567148000000005
7.067,3.6815097199999998
4.3845,3.5787
2.9045,2.36944086
5.328,6.9637392
5.5315,2.49730481
1.47678,3.1106000000000003
1.20294,1.1771099999999999
1.1736,1.0415999999999999
2.84598,3.9285000000000005
1.69194,1.24041
3.84354,3.93
1.26162,2.8371228000000004
2.31786,2.28407802
1.5648,2.4160000000000004
1.84842,2.85238422
2.1516,5.319523000000001
1.7115,1.46163325
3.2342000000000004,1.36276
4.1406,1.9371294599999997
3.2342000000000004,2.3707000000000003
2.4102,2.82901905
3.77058,3.41992
2.1054,2.9700000000000006
2.52648,1.8928800000000001
1.30152,1.36
3.46434,7.961538400000001
3.4164899999999996,3.4405732199999997
2.80401,4.424300000000001
1.73217,2.73164838
2.2202399999999995,5.6096788
3.78015,3.29911505
1.6925999999999999,2.6325000000000003
1.70996,1.41249
1.91828,2.21
1.9703600000000001,4.9924564
2.20472,2.44791484
3.31576,5.7682
1.97904,3.4409714399999998
2.91648,2.80633584
3.5910000000000006,1.90722
1.6605,1.23
1.9305,3.1450276
4.522500000000001,3.2285491
3.7125000000000004,4.1525
2.8485,3.18440778
1.6740000000000002,2.9982766
5.211,3.22394534
2.07213,2.89
0.86757,2.6611772
2.55969,3.4405732199999997
2.6959199999999996,5.6776
2.78913,5.87078022
1.53438,5.174445100000001
1.5845699999999998,1.84583399
1.2,2.639184
3.64,3.50803544
1.73,2.6123
1.56,2.3543488800000003
2.37,5.730577050000001
3.42,2.85644898
3.4529324000000003,1.5130812200000001
6.4879940000000005,4.4545
8.4014024,5.76513636
6.2900552,6.9153799000000005
5.0804292,1.92935589
2.5539269,4.0015
3.19963672,5.01053736
1.96604184,4.9326486
2.33226532,2.02122998
1.7817999999999998,1.78085364
5.587000000000001,8.9464705
5.6776,3.14042344
2.02232532,3.2400731000000005
5.37274488,2.97337964
3.5060492500000002,1.21106755
2.2020562800000003,2.2671900000000003
3.3076154,5.21264895
2.51922488,3.1520084799999997
2.61890644,4.63861184
2.6914021200000002,5.4945
2.23830412,5.0882000000000005
3.2894914799999997,3.4739099999999996
1.86676376,1.7880800000000001
2.28361392,3.402
2.15674648,1.7064599999999999
2.66421624,2.94
3.0810664,7.477688000000001
1.41366576,1.5034437600000001
1.8214539599999997,3.0351
3.1263762,5.2067331
1.79426808,4.7875707
2.92701308,2.69775737
8.341999999999999,5.54111724
3.2464999999999997,2.42363456
2.666,1.18668
6.2135,3.9015000000000004
5.848,2.72
8.213,8.4014024
6.2565,2.80450086
4.429,3.1106000000000003
7.4175,8.341979250000001
1.84734,2.24495568
2.91096,5.772
1.54878,1.6234799999999998
1.20357,2.6574
3.3588000000000005,3.4452
1.29687,1.2065199999999998
1.56744,1.2045599999999999
1.14759,1.23
3.06024,7.2137696
2.3325,2.409365
1.866,1.670438
5.15552403,4.09307576
3.1418706000000003,3.5311232000000006
3.82736964,4.958
4.6699622100000004,3.19806
5.69821077,3.81843
1.82799744,1.11104
3.72740103,3.5235
1.6709039099999998,0.8388899999999999
1.47096669,2.2652996
1.77087252,1.19504504
1.9422472800000001,2.0536000000000003
5.59824216,5.91605616
2.39924664,4.0621812
5.4268674,3.1738322
1.8934727199999999,2.68044352
3.99103232,6.5120000000000005
1.1791686399999999,1.01712
4.12709024,3.48348
2.0181924799999997,1.54504
4.04772312,4.8195
3.82095992,2.41629
2.29030832,2.02
2.2789701599999996,4.4206332
2.08622144,1.77329264
3.6622256799999997,4.8773
2.2336175199999997,2.97312006
2.5284096799999998,5.39206195
3.3447572,2.4638960500000002
5.409038720000001,6.234500000000001
2.5680896000000004,1.5648
4.07684224,2.43078
3.9323872000000004,2.1266000000000003
4.36575232,3.6720000000000006
5.18433088,2.3159099999999997
4.55835904,6.2460688
3.03355584,1.82147994
2.5199379200000003,2.3707000000000003
3.6595276799999996,3.4409714399999998
5.42508928,8.1727217
2.69649408,1.40316792
3.4410000000000003,1.81908
6.197500000000001,3.20595
1.8685,0.87668
4.3845,2.37
5.217,6.2020824
3.6815,3.0049
3.737,4.884289300000001
2.43522,5.1294
1.05624,1.03356
1.84842,1.64052
3.38388,4.671
3.02202,2.2155299999999998
0.98778,1.01
2.3765400000000003,5.344347600000001
2.4938999999999996,2.4575522999999997
1.29096,1.9932
2.99268,4.61814588
1.1246999999999998,2.78065975
2.22006,1.8959471300000001
4.2642,1.9809899999999998
4.2642,1.79676
3.502,2.295
5.665,1.97175
2.0806,1.01
4.2436,3.10894788
4.2642,5.00518755
3.3784,1.36975916
1.54077,1.39748
1.02399,1.4445000000000001
1.23453,0.92493
2.06712,2.16
2.21067,5.0804292
3.78972,3.81643416
1.78959,2.8237
2.42121,3.8182709399999997
3.07197,2.68105299
3.22028,5.008500000000001
0.9981999999999999,0.8245499999999999
2.45644,2.83
2.75156,6.9718444
3.3851999999999998,3.7586094
1.36276,2.3707000000000003
2.68212,4.66342182
2.17868,6.0690921499999995
2.4651199999999998,2.37202196
4.0635,2.1581699999999997
2.5785,1.91
4.833,7.873565600000001
4.711500000000001,3.36347354
5.103,5.7078
3.5505,3.96919074
5.346,9.5751414
4.9545,3.0652537300000002
1.47702,2.06
1.5989099999999998,4.904483600000001
0.8173799999999999,1.0986704399999998
1.7207999999999999,3.6239999999999997
1.5989099999999998,5.39206195
2.82498,3.29076286
3.22,7.081810400000001
